"Source","Target"
8945844172,7540114269
5313451472,498231034
9263681017,5625859799
9155002079,2824945595
2820805407,1873312167
3747476027,1429582712
6860797177,5129661746
2556926324,1757764863
6176090086,4409263010
6041263139,9878111666
4148264785,209742673
7944898688,6560543332
1173010249,8175594615
6428588628,4401019057
2067802413,4689351304
9593855252,6582275961
5313451472,3045267926
8099426361,8175594615
8945844172,7540114269
869018825,108955451
3269962704,5707449439
9798539804,5709569908
954553425,6470094100
9906700517,6808831097
5313451472,1068140083
9500560682,8131228129
2372344791,9878111666
4849869235,3310099156
2820805407,1873312167
8406684056,1550073450
9285172899,6957298137
6176090086,4778339537
8945844172,7540114269
1722676839,9039405180
3837607024,1496694897
9285172899,6957298137
5594578454,6088979818
7081794017,2663845481
7128383419,5342924813
5313451472,6990532062
6860797177,5129661746
9003897341,8156879059
9231050134,1734738873
5262095561,927895922
7288478055,5625859799
4114041356,1940500748
1191601766,6808831097
6874790878,9304462035
529660954,4689351304
1958384831,9017828386
3994734139,3045267926
9343493183,1429582712
9573406613,5709569908
4503049074,2817594182
8394329540,5334788886
9117533000,6560543332
1558024647,1757764863
6700207226,8129574305
2820805407,1873312167
5233277886,5969692764
5786856250,2173099873
8945844172,7540114269
6266025449,8175594615
5863082084,7731207103
5770226375,3572492378
371458209,6229243215
3523525853,7131612611
9593855252,6582275961
8099426361,5342924813
8461377751,209742673
5503083535,9878111666
3523525853,5378837878
8945844172,7540114269
8945844172,7540114269
5786856250,4418704346
4114041356,1940500748
6700207226,8129574305
9003897341,8156879059
5770226375,5625859799
1503500920,6794317034
8394329540,5334788886
3995490280,3334369066
4503049074,2817594182
2932593445,4689351304
5313451472,6163015172
5594578454,6088979818
717744113,9878111666
6094346971,3845678279
3837607024,1496694897
6859703792,5709569908
2824945595,2943152360
4401019057,6201415318
1245502030,9315467676
6860797177,5129661746
3994734139,6990532062
9263681017,108955451
9285172899,6957298137
9285172899,6957298137
5786856250,1907545982
2064961882,1321198619
8945844172,7540114269
8945844172,7540114269
5313451472,9689273162
3837607024,1496694897
6860797177,5129661746
4503049074,2817594182
4650826611,4689351304
9003897341,8156879059
1958384831,4749765701
1858877508,4423867632
1542448477,9878111666
545209394,9380493823
268333844,5709569908
5880384356,8438752584
77136768,6808831097
9191513688,9878111666
6700207226,8129574305
9231050134,2570378581
4114041356,1940500748
8669754683,9017828386
9285172899,6957298137
2557136116,1617094294
6667235412,9216248789
9100193325,4423867632
9285172899,6957298137
9309422280,5390201660
5534855151,5709569908
8394329540,5334788886
1245502030,1503205617
9828937168,5378837878
3697420857,8438752584
5863082084,4749765701
6176090086,2183684435
4606798278,6552553665
4447129207,2014993158
9380493823,7088240245
4503049074,2817594182
1971737191,2408387366
5313451472,9882037119
9285172899,6957298137
2484861004,9890214856
1173010249,6808831097
4114041356,1940500748
3837607024,1496694897
3704188292,7002218643
9216248789,1216395576
6762160585,6855864868
513161146,2166701157
1850324459,8438752584
9285172899,6957298137
3364882926,4886077062
1996960544,7131612611
1722729070,4689351304
8253639626,4749559172
3771894117,2346864590
6176090086,5729977321
2514744953,106036486
9285172899,6957298137
8406684056,150082939
9285172899,6957298137
6855864868,2593927126
8177256263,7731207103
4503049074,2817594182
9003897341,8156879059
5882317385,3567737605
8004731299,3475332993
1216395576,7601480656
4114041356,1940500748
6176090086,8076764373
1321198619,5879484578
1661948571,2485081865
5707449439,4886077062
6176090086,1270053861
4447129207,2887602766
3994734139,9882037119
4103519606,3810468392
8669754683,2311898180
3780895609,6854382721
4447129207,9358350822
4780551208,9017828386
8004731299,6794317034
7128383419,8175594615
6882986848,3394545510
6854382721,7627228417
2408387366,2276087014
1191601766,5342924813
2346864590,654742739
3994734139,9689273162
77136768,5342924813
1996960544,5378837878
9828937168,7131612611
853267187,7731207103
9309422280,1971831537
9397829804,4423867632
7649191174,6870101962
6882986848,8911400354
5626295672,4689351304
2448488612,3572492378
6176090086,7126698906
7601480656,810154078
519839955,209742673
8406684056,8119866587
6176090086,4281356471
9724288863,1971831537
2899682825,7257451128
3994734139,6163015172
6200312003,209742673
139298193,7821461321
7320838699,1101395411
5816177464,9017828386
1503500920,3622510137
8710352973,9890214856
8004731299,2225320089
9608624054,7320838699
7649191174,73173280
5627340043,2311898180
3704188292,4289728123
7796914259,188929394
6893270651,4423867632
8143104878,5787966726
6437630760,3567737605
6057895045,6708292258
3462441980,4423867632
9309422280,413592037
7649191174,1653133815
3440492071,4423867632
4780551208,7731207103
1503500920,9051717950
4258657254,9890214856
2842581313,4423867632
8143104878,108955451
7161831015,3358271012
5627340043,7731207103
1878696784,106036486
5721164224,2624708285
2114309894,2311898180
7288478055,106036486
1417685767,3572492378
810154078,8848416524
6201415318,3148540733
745305313,4423867632
4447129207,7458970576
326305950,8915289554
1059085663,4423867632
7357109304,8638390457
923174250,81457697
4447129207,7917085696
923174250,1415826623
5994298151,5528835297
291807115,2624708285
923174250,1887614053
8004731299,3622510137
8848416524,153539011
8638390457,7463331922
188929394,7859590466
8269352301,8018986941
2318652721,8018986941
2911620018,6479939862
7649191174,180154583
8859624111,3567737605
3994734139,1068140083
2371835371,4801549677
6708292258,5467533761
5726293165,8243432908
4447129207,4207071582
6470026554,2624708285
7649191174,4998184382
3704188292,7929470582
9319881018,4398402159
5987941320,8018986941
9724288863,5390201660
153539011,504467623
878458259,7095606615
8004731299,9051717950
7376832323,8915289554
1839370203,4398402159
4187220096,8018986941
108955451,5331499803
6497115875,8648151672
504467623,4101222051
6940805611,3584277579
3230780760,9813440508
6973199581,6962402203
923174250,7328136739
3368931872,8018986941
3483100683,4550948935
5004878520,4398402159
6940805611,7730164262
6081130744,2722743244
4550948935,2261466187
2911620018,5921971666
7483018893,5348865101
7649191174,9814303472
7483018893,2789079287
7649191174,5490105743
550176933,4398402159
7483018893,7500058106
8422910317,6451219507
3780107354,2722743244
4207071582,5049305340
2506654828,6726922016
4101222051,2304794217
6940805611,7280743257
9363350155,3302760648
3302760648,9162216045
6940805611,8782821791
6808831097,2208503692
7649191174,9787646514
5342924813,2208503692
3780107354,7815886723
519132142,4926746042
923174250,777931312
5866779670,3166538889
2041162165,2630081600
6789925766,6717426308
2041162165,8236330671
3572492378,5331499803
4471161681,2624708285
3173575082,6789925766
2041162165,2509211943
4651638845,3567737605
9116008483,2799960128
9905083333,519132142
6726922016,2385614380
9813440508,9173315928
2041162165,4200802165
7649191174,1321763214
8648151672,4826432957
6962402203,3008426224
9496892910,8104185827
1631560150,8915289554
2516582544,4398402159
5726293165,2504446422
6582202733,4886077062
333507653,4369175604
923174250,7879570871
4113031703,9577633368
3766620733,2624708285
5579295130,2545220342
1285768069,3166538889
3448173587,2624708285
2041162165,4152406747
2304794217,961494096
9724288863,6938688767
1556601710,5142564437
1301587060,2624708285
5579295130,3501078418
923174250,4678064146
5610057712,2624708285
2799960128,2812722257
2000836643,7352073803
6081130744,176426572
961494096,6543593371
6672811265,4398402159
9358350822,5049305340
5905337797,3894088426
2765290784,5905337797
9577633368,7518363902
9199140967,4369175604
732129762,7166009903
6806371499,6350262919
161341601,4369175604
6208510722,2134917888
9215255632,3166538889
8104185827,9456942473
7150332763,2875874575
1689186917,2134917888
2875874575,2554219313
8018986941,1980033931
6208510722,9178187067
2014993158,5049305340
8603438385,6730092851
6940805611,844688810
3003746713,8915289554
6708292258,5868469742
7457673615,2624708285
1614388627,3831299146
186134050,6708292258
4763394718,7859972869
5463573406,7665077720
7587963408,4962182487
3136513688,8915289554
7164705377,4398402159
5579295130,7550991611
3170274804,4369175604
3445859168,4549519888
5579295130,8512615721
9292017612,3166538889
8424086459,3934928194
750566838,7665077720
3416906249,2624708285
9258847861,23039938
4825291644,4369175604
4977123092,2672931901
1577260783,9594404992
106036486,5331499803
4549519888,244060097
4248169413,2624708285
3780107354,176426572
8603438385,6730092851
1507824351,7665077720
8018986941,9927302397
3567737605,5730393689
3151610517,9059868681
7659804005,7859972869
2041162165,1317520765
887081262,1481813149
9616316962,8424086459
9724288863,413592037
7483018893,8613855806
2942815620,2389467192
4977123092,488544871
1577260783,7665077720
7352073803,1246134575
1593760420,6633012892
7046766711,9178187067
9517215595,2624708285
732129762,6964466154
7043936900,4369175604
5463573406,2134917888
3780107354,7738324641
6874790878,9304462035
3215318479,6855482173
8603438385,6730092851
2041162165,2369760691
2942815620,402617013
6051338057,8422910317
111267387,4369175604
6872985063,9320108154
5579295130,3458591049
244060097,1195823111
6578007435,4689351304
2836869610,7959683204
7151349773,9517922369
732129762,4766664046
699474596,7859972869
4977123092,7149058482
340587706,6872985063
8175594615,2208503692
887081262,1481813149
7483018893,5356225534
3831299146,586785867
6543593371,6695978313
8915289554,6976716260
9273478911,2487415444
6633012892,6288634829
397703094,4369175604
3151610517,402617013
9968770590,4689351304
7865612384,7859972869
3047953828,9517922369
1195823111,2170623971
2460034462,2487415444
5625859799,5331499803
3151610517,2389467192
23039938,9695217107
2836869610,464902053
8096614277,4398402159
6806371499,4331146578
3215318479,6855482173
2690453355,6101090092
9309422280,6938688767
2836869610,2348283767
943864565,4398402159
8603438385,6730092851
9017828386,1146874022
4723587645,814287922
887081262,1481813149
6806371499,9762804049
9550362520,1933989778
1053732387,9562274039
1541460331,4398402159
3286709923,1665774528
4977123092,1560121306
371372286,2487415444
8346292846,1665774528
2836869610,6539760727
5348865101,7146043409
8154171268,1652013105
6694923544,4689351304
887081262,1481813149
9562274039,197219590
6916860201,9849241164
6233217293,7618592156
8915289554,3028431678
3663971350,9426268396
2070543132,7859972869
5633649653,7677672513
6081130744,7815886723
6316646394,1933989778
8915289554,2326722626
954553425,4768941290
7846498764,8364997480
7458970576,5049305340
1383474815,7531891678
2170623971,7149455694
7741255503,519132142
4977123092,4555116182
5217451451,9517922369
6874790878,9304462035
1383474815,7531891678
2311898180,1146874022
5633649653,992507383
3780107354,4180942531
377823772,954553425
671208825,5142564437
7185570233,4344244332
8603438385,6730092851
9099081183,9517922369
7351943432,6844529387
658199328,4310746835
2269104053,2408387366
3774394300,4369175604
519132142,4859511666
2867017395,7859972869
8915289554,2130219080
2887602766,5049305340
7917085696,5049305340
974377982,3166538889
1383474815,7531891678
2298938169,4497771501
1383474815,7531891678
3401372296,9517922369
1611025582,1665774528
5787966726,5331499803
4528511214,4689351304
8915289554,3274257571
9642560600,2487415444
3177801471,3062645467
6710806605,2799960128
7149455694,7578678537
6874790878,9304462035
4542683604,1265983749
3663971350,9765335097
7731207103,1146874022
6081130744,7738324641
9762804049,3302018051
887081262,1481813149
7766081320,1652013105
8159507002,4468117007
8364997480,5491045464
732129762,3310526964
3675645835,4523354520
6874790878,9304462035
6117074580,6844529387
5004625051,4354586272
2408387366,8306914088
3177801471,3062645467
7578678537,1268319261
671208825,9178187067
1504772617,2487415444
3567737605,5302329933
5356225534,7146043409
1383474815,7531891678
2690453355,6101090092
6492278656,9517922369
3999681066,1213024235
7089974465,5201185567
887081262,1481813149
7136156272,1652013105
3215318479,6855482173
6061326781,4497771501
6233217293,209169372
3567737605,779549924
5632203413,1665774528
9086947772,7795606006
9016627815,4331123718
4945437653,5708403349
5579295130,1962705990
2488893433,57359957
6233217293,6572611321
4021068185,7859972869
9252562343,8379323048
3999681066,8373624164
2041162165,2234297007
3792752290,43995648
6233217293,7016299289
1089820528,4344244332
2683691987,1933989778
1383474815,7531891678
7046766711,9594404992
2473397951,3166538889
6081130744,4180942531
8915289554,6896680442
7930003813,1686685702
5270597127,4369175604
1118153183,4344244332
2690453355,6101090092
5004625051,4354586272
9016627815,4331123718
4626294815,4523354520
87140077,1265983749
3215318479,6855482173
2700372202,8379323048
6278959705,5766474738
3239171287,2487415444
3792752290,2053425553
4977123092,5179579750
6833232040,4689351304
2799960128,1091689734
887081262,1481813149
3999681066,7795606006
3566947462,3650384689
4475887406,5591809782
3792752290,8015612091
9086947772,8373624164
543170866,7859972869
1383474815,7531891678
3177801471,3062645467
2628913586,6844529387
658199328,4500524571
3578079487,1665774528
1383474815,7531891678
3177801471,3062645467
1595446886,3458503586
2057825064,8558866681
4749765701,1146874022
1228714309,9517922369
2403117844,1265983749
7499089899,1933989778
3663971350,6933388374
1268319261,2704592239
7219180778,3166538889
5579295130,9077389569
5708403349,3811947457
1283259754,1265983749
5579295130,1148622381
1710727979,5201185567
5645890073,9562274039
8018986941,5578239846
1383474815,7531891678
1588539837,4344244332
6700207226,8129574305
2488893433,57359957
6233217293,3085627797
5004625051,4354586272
9154576417,2487415444
8915289554,3625261811
9987348897,7021684919
8532107874,4497771501
5250942867,1933989778
3792752290,3091819468
6874790878,9304462035
177691093,1594196487
3177801471,3062645467
1383474815,7531891678
9020538304,5201185567
1060960963,4689351304
9562274039,6479129314
3566947462,3650384689
4475887406,5591809782
9687546326,4523354520
3215318479,6855482173
9751959068,3166538889
1404601227,3458503586
9016627815,4331123718
2944023618,1652013105
845322407,9517922369
6695978313,6667235412
8159507002,9570488337
6250534086,2875874575
4331146578,3302018051
6233217293,9278760544
9091117034,7859972869
8950469456,9613828007
8159507002,6709845603
1370099530,8379323048
2704592239,3682025092
7730164262,7148118686
2836869610,5128788768
6856389450,1665774528
1876814615,5915028518
8159507002,8895216081
177691093,1594196487
3792752290,6905636506
9086947772,1213024235
5004625051,4354586272
6408343900,928676070
1162683951,9517922369
4475887406,5591809782
5082178898,3310691596
4794140278,9696157978
9593855252,6582275961
3584277579,7017214650
2488893433,57359957
9593855252,6582275961
3215318479,6855482173
3566947462,3650384689
4371296479,2397651811
6233217293,2443950653
3177801471,3062645467
1695584314,1894562825
5908578115,4497771501
6596655355,3310691596
1107016417,8352414724
658199328,9509433727
2690453355,6101090092
1019756699,4689351304
6491262919,4523354520
1676923232,1665774528
9016627815,4331123718
8950469456,7021684919
7356279262,3458503586
6700207226,8129574305
3682025092,720043624
4977123092,1370601568
2140671814,8558866681
3719446634,1933989778
7806237430,9381002187
4766664046,62642730
7751897958,4344244332
177691093,1594196487
6733862536,8379323048
3207479262,9517922369
9016627815,4331123718
3215318479,6855482173
6700207226,8129574305
3566947462,3650384689
2529427404,4344244332
5915028518,5265940700
8159507002,56741696
6273437658,5634715062
3808007453,6844529387
720043624,7771454558
2851253622,9206906605
8662993319,4523354520
5004625051,4354586272
2690453355,6101090092
3177801471,3062645467
768639171,1665774528
7394937898,1652013105
4475887406,5591809782
2875874575,4514721865
9593855252,6582275961
6099592170,5201185567
5045265825,1607588985
5634715062,5745471222
6916860201,4102410205
9593855252,6582275961
2194796284,115683040
448096122,2488975421
4848642421,4497771501
4210302841,3458503586
2488893433,57359957
5004625051,4354586272
115683040,7440577916
8185097615,4306436131
7930003813,1499913828
4527292198,9813440508
4781791357,9696157978
8950469456,7272618482
5854962371,2487415444
844688810,4842815058
4594125641,4485073122
1831389420,1665774528
1695584314,7465248966
4303547366,1933989778
6006732709,7005828797
1837112912,5045265825
6408343900,1214053202
3305999817,3310691596
5817384757,5201185567
844688810,4432361650
8159507002,5200027200
2714754327,1892746597
4594125641,2577615063
9813440508,4995695855
2836869610,6105087260
6006732709,441724414
7655564286,4523354520
3177801471,3062645467
8159507002,7384790365
8212143227,1665774528
391301170,2692464045
9178187067,4886181407
5903797995,8379323048
2458536350,6844529387
356986817,5348476278
6023906008,161356780
9102551515,4344244332
1926198149,4497771501
4260587328,2487415444
3663971350,3767506379
7315406026,2248766608
7806237430,355259399
9593855252,6582275961
177691093,1594196487
2554861112,8558866681
2134917888,4886181407
9593855252,6582275961
1374242794,3180939545
4914126556,1646782694
8194857383,3770025609
8613855806,7146043409
962153227,9696157978
6319296662,3458503586
6494010657,1652013105
1695584314,4358658724
2942815620,9059868681
6350262919,3302018051
8352414724,7802672393
6931240373,5218803866
7306182537,4449986934
8654635509,5348476278
6223365730,4254692388
9593855252,6582275961
1865451606,9739172261
8064859594,3310691596
8159507002,8643912773
2710740271,3546293157
9430804295,1298711445
3260828149,6844529387
6408343900,8839064746
4914126556,2814404898
7147448786,5557620276
6278959705,5809699944
6006732709,4409012138
7268388687,5218803866
4766664046,2438332137
1695584314,7246447018
8831087529,1933989778
4038672061,3770025609
1327034970,1652013105
9597151197,4523354520
4320206650,4344244332
513161146,6648904622
1083896690,3838255034
4914126556,4705884505
1423860770,3458503586
3564465602,8379323048
6425575332,1614632149
7280743257,4174410878
177691093,1594196487
658199328,5766474738
4594125641,6945356068
6645379496,9696157978
4461141678,461009194
8950469456,7201819111
3001111475,2064726212
5843405637,2248766608
4594125641,8775690702
1687790937,8558866681
4594125641,7825854391
4036718368,5201185567
9593855252,6582275961
7771454558,8143659093
2387940057,4497771501
6023906008,9381002187
9798673706,3458503586
9987348897,7272618482
9593855252,6582275961
7782542521,1712962258
9593855252,6582275961
3180939545,6964771086
6700207226,8129574305
8192587178,3364995307
8069810316,6911950983
8782821791,6531913826
2851253622,9206906605
4475887406,5591809782
2211408990,1712962258
1865451606,9739172261
3993684854,1614632149
9016627815,4331123718
4998983351,6985374793
177691093,1594196487
5004625051,4354586272
2170654464,6424834252
9016627815,4331123718
3990369592,3546293157
5733991821,2846020437
6023906008,6991702788
658199328,7409764494
5247938335,5218803866
9058735057,3770025609
9952605292,1652013105
3105960888,2248766608
2488893433,57359957
2341433015,6844529387
8185097615,4306436131
5556338544,6355082331
5876803062,5348476278
6663547926,8558866681
6023906008,5877271699
2914683579,2487415444
4723587645,3772299461
4766664046,2787892067
7147448786,5557620276
849635707,6355082331
4059701289,2166563883
461009194,1842402923
177691093,1594196487
5004625051,4354586272
2630898888,1652013105
7864261208,6424834252
5191532037,6158387752
448096122,1892746597
871408030,6355082331
7892995923,5218803866
1695584314,757468290
8143659093,3445859168
7259067410,8588054322
4475887406,5591809782
8958207582,4465839311
9401291265,1614632149
8185097615,4306436131
3584277579,5105550854
5733991821,2846020437
1614084460,6985374793
2173877430,5850126964
8153546944,4523354520
9231050134,5421625034
1865451606,9739172261
7147448786,5557620276
6408343900,9865785067
8536900653,3458503586
2851253622,9206906605
8185097615,4306436131
1947813076,6909809093
2170654464,1614632149
6700207226,8129574305
4766664046,4565902398
626721844,3770025609
6408343900,2940605557
5244155804,1614632149
1995427169,6844529387
2488893433,57359957
2789079287,7146043409
5413318963,5201185567
1188487645,6355082331
5633649653,7836370620
2671243863,3546293157
3310526964,6662756893
4914126556,5973078538
2166563883,526129915
6006732709,2367225540
6661602018,5218803866
7166009903,2423651976
7306182537,4449986934
876248807,2248766608
6652002274,8379323048
4914126556,9062304907
6278959705,9509433727
6329646233,4186147934
7500058106,7146043409
4690949063,5348476278
7259067410,8588054322
7637120712,9696157978
8958207582,4465839311
8958207582,4465839311
4475887406,5591809782
4594125641,5509466859
8294091659,6158387752
7529455857,6355082331
6329646233,2064726212
7528662433,5850126964
6700207226,8129574305
2851253622,9206906605
2488893433,57359957
6425575332,6424834252
655724979,6985374793
3566947462,3650384689
1442365125,9633652045
5733991821,2846020437
8192587178,524076974
8185097615,4306436131
1656413334,8379323048
6006732709,5317451855
448096122,8102603213
6606748866,3770025609
1442365125,4339922301
8950469456,9809737375
4720511662,3458503586
7503307110,6909809093
8069810316,6911950983
6408343900,9460558116
3476506914,5028929672
7147448786,5557620276
7701386148,4523354520
2763150067,5218803866
3992050781,2248766608
1177116302,2893692285
4989175563,1265983749
36141463,3546293157
1865451606,9739172261
3001111475,8721953987
6278959705,7409764494
6023906008,8626432391
8848140810,8090109103
7306182537,4449986934
3310691596,681905743
8958207582,4465839311
2004433386,3458503586
6050582972,8848140810
3001111475,4186147934
8192587178,3545371943
4415064236,6985374793
4914126556,437335251
7259067410,8588054322
7060675602,8379323048
1213024235,6493568658
3197319996,3546293157
2851253622,9206906605
4475887406,5591809782
1865451606,9739172261
2851253622,9206906605
9987348897,7201819111
6329646233,8721953987
6964466154,2343180818
8127942419,3770025609
7806237430,8626432391
6700207226,8129574305
4318546244,3512303055
6006732709,985992196
5733991821,2846020437
8185097615,4306436131
3566947462,3650384689
7166009903,1835853264
8504750861,5348476278
8069810316,6911950983
658199328,5809699944
9594404992,4886181407
9426268396,593021726
2007989516,5218803866
2411319507,2248766608
8958207582,4465839311
6133977600,8558866681
3748489503,7174568519
6244920247,8848140810
3310526964,9590109529
8432156451,9696157978
6408343900,5374106282
3001111475,1493546122
5142564437,4886181407
9401291265,6424834252
6326118437,5218803866
7147448786,5557620276
8633673763,6909809093
6278959705,4500524571
6329646233,3138675290
1013784133,3770025609
8069810316,6911950983
8958207582,4465839311
8958207582,4465839311
1947813076,5850126964
8185097615,4306436131
6329646233,1493546122
6278959705,4310746835
7259067410,8588054322
2851253622,9206906605
6700207226,8129574305
614353023,3321355142
2851253622,9206906605
6329646233,2549931689
8133027220,9696157978
5733991821,2846020437
9344920086,6985374793
4074396644,3321355142
6408343900,6603619880
6933388374,593021726
5496292666,3546293157
9987348897,9613828007
6376442489,6909809093
7306182537,4449986934
4131645552,3770025609
7547290671,5348476278
1585964587,8558866681
2714754327,2488975421
1442365125,2702774533
3476506914,2987424059
7147448786,5557620276
8958207582,4465839311
5080495658,3546293157
8192587178,211896846
3993684854,6424834252
3650727829,5218803866
575308484,6766509105
8958207582,4465839311
3278861453,1614632149
4443772105,6766509105
2676603542,1829466835
1695584314,5337149030
9765335097,593021726
866033215,9696157978
7259067410,8588054322
1460656989,2248766608
1526040314,3770025609
2843598732,5348476278
8848140810,1985079759
6747388020,8558866681
7503307110,3512303055
9278506258,6909809093
6136947275,3321355142
9207253495,1614632149
3476506914,7503445218
34030757,6158387752
3310691596,4781923448
6679374353,6766509105
9423040888,4450891273
8192587178,2845506016
6262957818,9161099388
3001111475,3138675290
437335251,5433582130
5244155804,1712962258
1999938208,2248766608
7806237430,6991702788
2123691670,3321355142
3310691596,3169857053
3001111475,2549931689
8633673763,7353952706
4869900323,6985374793
2173877430,4989405849
3476506914,4722737363
1213024235,9060155715
2954683680,5348476278
9987348897,9809737375
4570292213,5218803866
6921482862,6766509105
3476506914,2927389818
8192587178,3890187198
492779814,9692531941
8192587178,9581452838
8069810316,6911950983
3670250519,6158387752
1874802060,7897192670
7665077720,4886181407
2714754327,8102603213
1265983749,6871866817
2896677429,6355082331
5170971349,2248766608
2489394223,3288010973
6023906008,355259399
5733991821,2846020437
786982943,1651325879
3968035210,5348476278
2010718939,6158387752
6567611067,5850126964
7559968653,6158387752
4290390725,3321355142
4355188111,6985374793
9423040888,4901812822
2419494381,1321198619
3767506379,593021726
1265983749,6187360993
1786832968,7283452090
7806237430,5877271699
1186472897,6766509105
2489394223,561190009
3360680583,5030100545
9310124458,6355082331
7806237430,161356780
3259611168,2346864590
519132142,946935829
5733991821,2846020437
1104543484,6158387752
6365875388,6158387752
7283452090,5349991610
9423040888,9161099388
4808614002,3607929053
3748489503,2815397722
7733677867,519132142
9692531941,9207248098
3476506914,3544351310
3476506914,9663521959
3748489503,7749022899
1348430171,6985374793
2489394223,1078472608
5733991821,2846020437
7795606006,6493568658
9992526432,9254521765
9378170816,6985374793
7325309048,6355082331
6567611067,7353952706
7795606006,9060155715
6586900632,6855864868
1712962258,4915289851
9177243640,511579720
4468415510,3255766522
7528662433,3512303055
3310691596,8187578488
3138675290,8732007401
4022871936,4339850439
1442365125,1437921699
1731400786,3839796955
4086216401,8055925195
1010727016,6355082331
9207248098,90861892
1321198619,2424097180
3748489503,3507109137
9254521765,4320317281
1651325879,1027955900
3748489503,8910966880
1493546122,7344294482
2488975421,731675597
6855864868,768344399
4808614002,1047011524
9062304907,5433582130
5030100545,5695220816
4186147934,8732007401
8378879444,6985374793
2489394223,5248673214
2346864590,862432921
2662789145,3321355142
8321009171,511579720
3839796955,5522077599
5520221039,2308553033
1646782694,5433582130
4808614002,7001277576
90861892,3019514603
2040576414,852830669
9423040888,7848941743
1265983749,4337913115
8104185827,1328214437
3748489503,3927580150
4339554565,8104185827
2040576414,1524958007
3687740145,6766509105
546049908,9866304494
7988893532,9866304494
8055925195,4052521910
2040576414,4592762582
2914294752,3090522838
546049908,7282954374
6570150734,6766509105
3748489503,8515810062
9971800100,3321355142
3748489503,1535004321
3290862047,6158387752
2576673846,6766509105
7646394034,6402378728
7056523675,476800554
9121404520,2914294752
8521414131,6158387752
3019514603,9741943661
9208726732,1813079910
4680928443,7263384547
2040576414,6311642689
9858304544,1874802060
2040576414,5056849759
6891751690,511579720
3748489503,143779616
3138675290,7344294482
9741943661,4712340667
1164078562,511579720
4808614002,7575112803
9851282487,5105683193
2489394223,1176070806
4808614002,5205484487
7263384547,2256329918
3513409608,6766509105
476800554,5628963770
8060121943,2511528618
2489394223,2929332264
6127062189,2420393246
7063484703,6921996401
7646394034,3708144113
2420393246,9469564350
9231050134,3127879600
3675460776,8060121943
4712340667,5672703124
1271386325,4075502425
2814404898,5433582130
4808614002,3457283940
4808614002,9139194364
8102603213,731675597
4705884505,5433582130
5973078538,5433582130
1813079910,9589925811
9423040888,6518835539
7963284736,6766509105
2744667270,5537400276
3942545198,511579720
7106486762,3321355142
7988893532,7802626721
1271386325,4807080937
9423040888,1709243040
9477197803,5537400276
6262957818,6518835539
4022871936,404152232
2040576414,2544947055
7477927249,6119024192
8185097615,4306436131
5672703124,4465842795
5349918438,7477927249
6905266321,7557651734
2489394223,4512022660
937529248,6619905829
8721953987,8732007401
6838902515,23039938
9822062677,5537400276
4321183209,5537400276
3990750333,5988790750
8656945210,5105683193
3990750333,5988790750
8185097615,4306436131
4465842795,5222641592
2744667270,6619905829
2955304522,511579720
4808614002,9085979457
4022871936,5691604388
1747578456,6766509105
2702774533,4374215596
3625176419,6766509105
7587963408,962924938
3636013857,1652013105
9907902810,4129129092
4435470567,7557651734
6245465489,7830150106
7646394034,2825530333
7988893532,3777956244
6424834252,4915289851
4206315434,1652013105
6262957818,7848941743
5351279118,2408387366
8185097615,4306436131
1271386325,8445674500
717880712,8058727145
6901503920,9257052636
2668034469,511579720
2091046669,3765744005
5222641592,7227863325
7646394034,2392781098
4268699221,3136199735
23039938,1062570213
7353952706,144228677
2489394223,8746274967
1614632149,4915289851
9371358189,6619905829
4989405849,144228677
5850126964,144228677
3990750333,5988790750
2549931689,8732007401
2040576414,5236593589
1579652367,7859972869
7227863325,9184901026
3990750333,5988790750
1271386325,5936317767
8721953987,7344294482
3228404523,6158272176
2091046669,3765744005
6538540101,2829939712
1437921699,4374215596
7108170789,5105683193
8872498311,578955379
6245465489,7830150106
1213747000,1652013105
3990750333,5988790750
3069305557,6844529387
9633652045,4374215596
9356603721,1142779963
2877378467,5105683193
2408387366,7644931137
2360438838,511579720
6951022957,9431434784
8185097615,4306436131
1271386325,5612878594
5145438738,511579720
4792499106,8878987296
6901503920,9257052636
7483989453,2799960128
2751422620,511579720
2524984108,7557651734
3990750333,5988790750
5008453588,4377882567
3670140944,8648151672
5386996130,2206607836
7909337196,6708292258
8185097615,4306436131
8036499149,8878987296
6901503920,9257052636
6262957818,4901812822
9907902810,9417334817
6951022957,4934495998
6245465489,7830150106
2690453355,6101090092
9710838491,93722998
5008453588,4377882567
8648151672,3242672627
60718926,6932943229
3827836542,5603212401
4587095640,461009194
1638792802,5105683193
3554554679,6844529387
9184901026,2041579562
8884629934,1652013105
887081262,1481813149
3257602589,5105683193
2091046669,3765744005
8772515835,4723035903
1493546122,8732007401
2799960128,3960247187
546049908,7802626721
3271932481,8316997695
6951022957,8225064651
2524984108,5537400276
2113689023,5105683193
4339922301,4374215596
3990750333,5988790750
4929013413,1142779963
6853817035,3136199735
887081262,1481813149
4589024484,5105683193
9907902810,9357897445
3063563975,6946601004
3025901993,3140946181
9266814294,9926135884
5386996130,2155442691
9544431251,3060419525
2032269181,4129129092
3990750333,5988790750
763420406,7063484703
9580980506,4821757624
3827836542,5603212401
461009194,84643027
9423040888,4254007818
8515286232,4296227411
719656576,6844529387
887081262,1481813149
6901503920,9257052636
4278221263,5105683193
7988893532,2449114405
